event_id,customer_id,campaign_id,advertiser_id,product_id,position,clicked,event_time
EVT_004095,CUST_03750,CMP_040,ADV012,PRDT_145,2,0,2026-06-01 11:42:00
EVT_044266,CUST_04680,CMP_015,ADV005,PRDT_077,2,0,2026-06-01 11:42:00
EVT_028074,CUST_03204,CMP_020,ADV017,PRDT_172,10,0,2026-06-01 11:43:00
EVT_025958,CUST_03853,CMP_029,ADV001,PRDT_064,4,0,2026-06-01 11:46:00
EVT_037053,CUST_00242,CMP_006,ADV003,PRDT_074,7,0,2026-06-01 11:48:00
EVT_026285,CUST_03008,CMP_017,ADV010,PRDT_144,4,0,2026-06-01 11:50:00
EVT_016101,CUST_01658,CMP_050,ADV019,PRDT_018,5,0,2026-06-01 11:56:00
EVT_015220,CUST_02221,CMP_042,ADV017,PRDT_110,9,0,2026-06-01 12:03:00
EVT_028872,CUST_02415,CMP_029,ADV001,PRDT_165,3,0,2026-06-01 12:08:00
EVT_037722,CUST_00335,CMP_032,ADV002,PRDT_154,3,0,2026-06-01 12:09:00
EVT_002088,CUST_00557,CMP_024,ADV001,PRDT_132,4,0,2026-06-01 12:12:00
EVT_022729,CUST_03225,CMP_026,ADV013,PRDT_060,5,0,2026-06-01 12:12:00
EVT_048825,CUST_00521,CMP_007,ADV001,PRDT_132,7,0,2026-06-01 12:15:00
EVT_026713,CUST_03754,CMP_005,ADV009,PRDT_182,3,0,2026-06-01 12:20:00
EVT_033921,CUST_02447,CMP_030,ADV017,PRDT_036,8,0,2026-06-01 12:22:00
EVT_028973,CUST_01094,CMP_014,ADV003,PRDT_092,4,0,2026-06-01 12:26:00
EVT_018640,CUST_04394,CMP_033,ADV008,PRDT_039,9,0,2026-06-01 12:35:00
EVT_038331,CUST_01024,CMP_024,ADV001,PRDT_200,6,0,2026-06-01 12:35:00
EVT_015565,CUST_04256,CMP_024,ADV001,PRDT_067,9,0,2026-06-01 12:37:00
EVT_047836,CUST_01239,CMP_031,ADV008,PRDT_055,9,0,2026-06-01 12:39:00
EVT_029623,CUST_04684,CMP_048,ADV002,PRDT_176,1,0,2026-06-01 12:40:00
EVT_046849,CUST_04133,CMP_030,ADV017,PRDT_150,3,0,2026-06-01 12:46:00
EVT_010666,CUST_01717,CMP_035,ADV002,PRDT_047,8,0,2026-06-01 12:55:00
EVT_039345,CUST_00470,CMP_012,ADV005,PRDT_174,10,0,2026-06-01 12:58:00
EVT_018820,CUST_04144,CMP_019,ADV019,PRDT_071,3,0,2026-06-01 13:04:00
EVT_006320,CUST_03342,CMP_010,ADV017,PRDT_036,10,0,2026-06-01 13:11:00
EVT_043186,CUST_00627,CMP_010,ADV017,PRDT_110,7,0,2026-06-01 13:12:00
EVT_017734,CUST_00202,CMP_028,ADV004,PRDT_112,6,0,2026-06-01 13:13:00
EVT_044113,CUST_04248,CMP_045,ADV015,PRDT_011,7,0,2026-06-01 13:16:00
EVT_037098,CUST_04846,CMP_002,ADV013,PRDT_124,3,0,2026-06-01 13:23:00
EVT_024371,CUST_01969,CMP_001,ADV017,PRDT_160,4,1,2026-06-01 13:23:00
EVT_005636,CUST_04976,CMP_013,ADV006,PRDT_169,7,0,2026-06-01 13:25:00
EVT_000323,CUST_00082,CMP_046,ADV005,PRDT_077,9,0,2026-06-01 13:25:00
EVT_010513,CUST_03946,CMP_013,ADV006,PRDT_183,7,0,2026-06-01 13:26:00
EVT_038491,CUST_00955,CMP_014,ADV003,PRDT_034,7,0,2026-06-01 13:29:00
EVT_042898,CUST_01569,CMP_029,ADV001,PRDT_165,8,0,2026-06-01 13:30:00
EVT_006981,CUST_04955,CMP_027,ADV013,PRDT_057,7,0,2026-06-01 13:33:00
EVT_033445,CUST_01137,CMP_018,ADV010,PRDT_144,5,0,2026-06-01 13:34:00
EVT_035732,CUST_00646,CMP_010,ADV017,PRDT_149,6,0,2026-06-01 13:34:00
EVT_004213,CUST_02676,CMP_013,ADV006,PRDT_183,9,0,2026-06-01 13:37:00
EVT_012740,CUST_03660,CMP_038,ADV012,PRDT_014,4,0,2026-06-01 13:39:00
EVT_032013,CUST_03201,CMP_003,ADV001,PRDT_181,5,0,2026-06-01 13:41:00
EVT_048955,CUST_00484,CMP_033,ADV008,PRDT_196,7,0,2026-06-01 13:45:00
EVT_039633,CUST_04989,CMP_009,ADV006,PRDT_138,1,0,2026-06-01 13:46:00
EVT_049629,CUST_04298,CMP_009,ADV006,PRDT_173,10,0,2026-06-01 13:47:00
EVT_033892,CUST_00282,CMP_042,ADV017,PRDT_156,2,0,2026-06-01 13:47:00
EVT_013361,CUST_01418,CMP_032,ADV002,PRDT_027,9,0,2026-06-01 13:48:00
EVT_001213,CUST_01113,CMP_014,ADV003,PRDT_185,3,0,2026-06-01 13:50:00
EVT_029141,CUST_02716,CMP_017,ADV010,PRDT_123,2,0,2026-06-01 13:55:00
EVT_020533,CUST_02428,CMP_003,ADV001,PRDT_099,1,0,2026-06-01 13:56:00
EVT_007791,CUST_03801,CMP_027,ADV013,PRDT_119,2,0,2026-06-01 13:58:00
EVT_007268,CUST_03011,CMP_028,ADV004,PRDT_049,4,0,2026-06-01 13:59:00
EVT_018790,CUST_04247,CMP_041,ADV005,PRDT_157,10,0,2026-06-01 13:59:00
EVT_039183,CUST_04184,CMP_045,ADV015,PRDT_116,7,0,2026-06-01 14:05:00
EVT_029675,CUST_01687,CMP_019,ADV019,PRDT_188,9,0,2026-06-01 14:10:00
EVT_030252,CUST_01080,CMP_036,ADV003,PRDT_189,7,1,2026-06-01 14:11:00
EVT_039242,CUST_03500,CMP_001,ADV017,PRDT_110,3,0,2026-06-01 14:13:00
EVT_004060,CUST_00432,CMP_047,ADV014,PRDT_097,7,0,2026-06-01 14:14:00
EVT_031322,CUST_00612,CMP_001,ADV017,PRDT_036,1,0,2026-06-01 14:14:00
EVT_010069,CUST_01706,CMP_030,ADV017,PRDT_150,3,0,2026-06-01 14:14:00
EVT_026902,CUST_04147,CMP_001,ADV017,PRDT_150,3,0,2026-06-01 14:15:00
EVT_002142,CUST_02433,CMP_015,ADV005,PRDT_141,7,0,2026-06-01 14:16:00
EVT_003382,CUST_01239,CMP_019,ADV019,PRDT_013,3,0,2026-06-01 14:18:00
EVT_036954,CUST_00216,CMP_029,ADV001,PRDT_099,5,0,2026-06-01 14:22:00
EVT_049185,CUST_04886,CMP_035,ADV002,PRDT_041,10,0,2026-06-01 14:22:00
EVT_005017,CUST_04554,CMP_015,ADV005,PRDT_088,3,0,2026-06-01 14:31:00
EVT_003150,CUST_01158,CMP_039,ADV001,PRDT_067,3,0,2026-06-01 14:31:00
EVT_037718,CUST_02535,CMP_034,ADV007,PRDT_137,3,0,2026-06-01 14:47:00
EVT_012568,CUST_02948,CMP_008,ADV016,PRDT_180,9,1,2026-06-01 14:48:00
EVT_035675,CUST_00048,CMP_049,ADV011,PRDT_171,10,0,2026-06-01 14:53:00
EVT_046282,CUST_01072,CMP_042,ADV017,PRDT_150,5,0,2026-06-01 14:55:00
EVT_018678,CUST_03286,CMP_010,ADV017,PRDT_160,7,0,2026-06-01 14:56:00
EVT_025562,CUST_00546,CMP_033,ADV008,PRDT_053,9,0,2026-06-01 14:56:00
EVT_011579,CUST_01257,CMP_020,ADV017,PRDT_160,9,0,2026-06-01 15:04:00
EVT_038925,CUST_02649,CMP_046,ADV005,PRDT_100,8,0,2026-06-01 15:05:00
EVT_004701,CUST_04436,CMP_023,ADV014,PRDT_101,8,0,2026-06-01 15:08:00
EVT_004694,CUST_03016,CMP_034,ADV007,PRDT_109,9,0,2026-06-01 15:11:00
EVT_013125,CUST_02424,CMP_023,ADV014,PRDT_101,4,0,2026-06-01 15:13:00
EVT_026432,CUST_01341,CMP_048,ADV002,PRDT_085,7,0,2026-06-01 15:14:00
EVT_015334,CUST_04879,CMP_043,ADV016,PRDT_180,8,0,2026-06-01 15:16:00
EVT_003054,CUST_04129,CMP_040,ADV012,PRDT_031,7,0,2026-06-01 15:16:00
EVT_044025,CUST_00421,CMP_043,ADV016,PRDT_056,4,0,2026-06-01 15:17:00
EVT_035080,CUST_00205,CMP_028,ADV004,PRDT_044,9,0,2026-06-01 15:20:00
EVT_035201,CUST_01167,CMP_011,ADV005,PRDT_174,1,0,2026-06-01 15:26:00
EVT_014255,CUST_01690,CMP_035,ADV002,PRDT_167,5,0,2026-06-01 15:26:00
EVT_038245,CUST_00772,CMP_038,ADV012,PRDT_031,9,0,2026-06-01 15:29:00
EVT_024938,CUST_02118,CMP_026,ADV013,PRDT_115,3,0,2026-06-01 15:29:00
EVT_013553,CUST_03269,CMP_002,ADV013,PRDT_134,8,0,2026-06-01 15:35:00
EVT_019005,CUST_00186,CMP_002,ADV013,PRDT_134,7,0,2026-06-01 15:38:00
EVT_034776,CUST_01308,CMP_014,ADV003,PRDT_136,8,0,2026-06-01 15:43:00
EVT_024218,CUST_04910,CMP_038,ADV012,PRDT_090,5,0,2026-06-01 15:52:00
EVT_035550,CUST_00175,CMP_013,ADV006,PRDT_183,4,0,2026-06-01 15:54:00
EVT_019932,CUST_01645,CMP_002,ADV013,PRDT_124,6,0,2026-06-01 15:54:00
EVT_023563,CUST_03637,CMP_043,ADV016,PRDT_056,2,0,2026-06-01 15:54:00
EVT_041665,CUST_00910,CMP_048,ADV002,PRDT_154,2,0,2026-06-01 15:55:00
EVT_001398,CUST_04365,CMP_020,ADV017,PRDT_172,5,0,2026-06-01 15:58:00
EVT_003219,CUST_01847,CMP_017,ADV010,PRDT_078,6,0,2026-06-01 16:01:00
EVT_045550,CUST_01205,CMP_003,ADV001,PRDT_064,5,0,2026-06-01 16:03:00
EVT_016899,CUST_04268,CMP_034,ADV007,PRDT_021,7,0,2026-06-01 16:03:00
EVT_007093,CUST_01605,CMP_022,ADV009,PRDT_194,10,0,2026-06-01 16:05:00
EVT_011824,CUST_02783,CMP_001,ADV017,PRDT_160,2,0,2026-06-01 16:07:00
EVT_000716,CUST_03958,CMP_015,ADV005,PRDT_088,1,1,2026-06-01 16:12:00
EVT_025845,CUST_04353,CMP_020,ADV017,PRDT_149,8,0,2026-06-01 16:13:00
EVT_020513,CUST_02338,CMP_015,ADV005,PRDT_017,4,0,2026-06-01 16:15:00
EVT_036534,CUST_03906,CMP_045,ADV015,PRDT_052,5,0,2026-06-01 16:17:00
EVT_005721,CUST_00765,CMP_045,ADV015,PRDT_052,10,0,2026-06-01 16:20:00
EVT_042392,CUST_04716,CMP_046,ADV005,PRDT_017,5,0,2026-06-01 16:24:00
EVT_021145,CUST_03481,CMP_018,ADV010,PRDT_123,2,0,2026-06-01 16:25:00
EVT_045064,CUST_02038,CMP_042,ADV017,PRDT_156,4,0,2026-06-01 16:26:00
EVT_023377,CUST_02242,CMP_018,ADV010,PRDT_144,7,0,2026-06-01 16:35:00
EVT_000754,CUST_02452,CMP_039,ADV001,PRDT_132,6,1,2026-06-01 16:38:00
EVT_005248,CUST_00315,CMP_045,ADV015,PRDT_033,8,0,2026-06-01 16:38:00
EVT_004654,CUST_02445,CMP_044,ADV015,PRDT_096,2,0,2026-06-01 16:38:00
EVT_014048,CUST_01068,CMP_037,ADV018,PRDT_022,7,0,2026-06-01 16:40:00
EVT_012501,CUST_00224,CMP_012,ADV005,PRDT_100,9,0,2026-06-01 16:43:00
EVT_005537,CUST_01091,CMP_020,ADV017,PRDT_036,1,0,2026-06-01 16:48:00
EVT_044233,CUST_01954,CMP_041,ADV005,PRDT_017,7,0,2026-06-01 16:50:00
EVT_021808,CUST_03729,CMP_027,ADV013,PRDT_119,2,0,2026-06-01 16:52:00
EVT_040895,CUST_04374,CMP_040,ADV012,PRDT_127,10,0,2026-06-01 16:53:00
EVT_045585,CUST_00182,CMP_042,ADV017,PRDT_149,2,0,2026-06-01 17:02:00
EVT_048745,CUST_00708,CMP_012,ADV005,PRDT_100,10,0,2026-06-01 17:06:00
EVT_032564,CUST_03590,CMP_037,ADV018,PRDT_022,8,0,2026-06-01 17:21:00
EVT_023859,CUST_01321,CMP_007,ADV001,PRDT_067,5,0,2026-06-01 17:21:00
EVT_026471,CUST_00403,CMP_022,ADV009,PRDT_080,7,0,2026-06-01 17:21:00
EVT_031397,CUST_01038,CMP_048,ADV002,PRDT_001,4,0,2026-06-01 17:24:00
EVT_004779,CUST_04073,CMP_012,ADV005,PRDT_113,8,0,2026-06-01 17:28:00
EVT_029197,CUST_02588,CMP_003,ADV001,PRDT_005,8,0,2026-06-01 17:28:00
EVT_007413,CUST_00306,CMP_002,ADV013,PRDT_119,4,0,2026-06-01 17:29:00
EVT_035503,CUST_02355,CMP_048,ADV002,PRDT_122,1,0,2026-06-01 17:30:00
EVT_046312,CUST_04825,CMP_006,ADV003,PRDT_098,3,0,2026-06-01 17:38:00
EVT_017404,CUST_01010,CMP_002,ADV013,PRDT_060,3,0,2026-06-01 17:39:00
EVT_024152,CUST_00149,CMP_026,ADV013,PRDT_063,7,0,2026-06-01 17:41:00
EVT_048409,CUST_01019,CMP_011,ADV005,PRDT_088,9,0,2026-06-01 17:42:00
EVT_029443,CUST_01161,CMP_031,ADV008,PRDT_139,2,0,2026-06-01 17:44:00
EVT_013151,CUST_02628,CMP_013,ADV006,PRDT_177,2,1,2026-06-01 17:46:00
EVT_040371,CUST_00666,CMP_016,ADV005,PRDT_095,9,0,2026-06-01 17:48:00
EVT_030544,CUST_00751,CMP_041,ADV005,PRDT_100,1,0,2026-06-01 17:54:00
EVT_006046,CUST_04426,CMP_045,ADV015,PRDT_116,2,0,2026-06-01 18:02:00
EVT_004162,CUST_00717,CMP_046,ADV005,PRDT_017,9,0,2026-06-01 18:02:00
EVT_048232,CUST_00483,CMP_023,ADV014,PRDT_024,10,0,2026-06-01 18:05:00
EVT_038582,CUST_03989,CMP_027,ADV013,PRDT_119,9,0,2026-06-01 18:16:00
EVT_018738,CUST_00528,CMP_006,ADV003,PRDT_074,4,0,2026-06-01 18:18:00
EVT_027042,CUST_02921,CMP_034,ADV007,PRDT_065,6,0,2026-06-01 18:23:00
EVT_007149,CUST_03720,CMP_014,ADV003,PRDT_189,7,0,2026-06-01 18:28:00
EVT_009257,CUST_01843,CMP_003,ADV001,PRDT_064,9,0,2026-06-01 18:29:00
EVT_034352,CUST_04049,CMP_037,ADV018,PRDT_038,8,0,2026-06-01 18:33:00
EVT_025099,CUST_01611,CMP_049,ADV011,PRDT_117,5,0,2026-06-01 18:34:00
EVT_021780,CUST_01104,CMP_014,ADV003,PRDT_094,10,0,2026-06-01 18:35:00
EVT_019303,CUST_00619,CMP_021,ADV014,PRDT_024,6,0,2026-06-01 18:36:00
EVT_045839,CUST_02057,CMP_031,ADV008,PRDT_055,4,0,2026-06-01 18:36:00
EVT_035446,CUST_03407,CMP_024,ADV001,PRDT_093,3,0,2026-06-01 18:36:00
EVT_039038,CUST_01389,CMP_008,ADV016,PRDT_010,6,0,2026-06-01 18:38:00
EVT_047649,CUST_02696,CMP_013,ADV006,PRDT_173,10,0,2026-06-01 18:38:00
EVT_022141,CUST_00993,CMP_010,ADV017,PRDT_072,7,0,2026-06-01 18:39:00
EVT_008309,CUST_04692,CMP_047,ADV014,PRDT_101,8,0,2026-06-01 18:39:00
EVT_005903,CUST_03997,CMP_029,ADV001,PRDT_131,4,0,2026-06-01 18:41:00
EVT_012543,CUST_02391,CMP_025,ADV019,PRDT_166,9,0,2026-06-01 18:43:00
EVT_031025,CUST_03164,CMP_034,ADV007,PRDT_130,1,1,2026-06-01 18:45:00
EVT_006596,CUST_00136,CMP_021,ADV014,PRDT_050,3,0,2026-06-01 18:48:00
EVT_005898,CUST_01226,CMP_006,ADV003,PRDT_155,2,0,2026-06-01 18:55:00
EVT_003917,CUST_01893,CMP_021,ADV014,PRDT_035,9,0,2026-06-01 18:57:00
EVT_029807,CUST_01173,CMP_003,ADV001,PRDT_086,2,0,2026-06-01 18:57:00
EVT_010157,CUST_00810,CMP_037,ADV018,PRDT_198,5,0,2026-06-01 19:02:00
EVT_044269,CUST_04697,CMP_020,ADV017,PRDT_158,10,0,2026-06-01 19:03:00
EVT_002709,CUST_04672,CMP_006,ADV003,PRDT_189,10,0,2026-06-01 19:05:00
EVT_036713,CUST_04883,CMP_030,ADV017,PRDT_149,6,0,2026-06-01 19:06:00
EVT_004483,CUST_02254,CMP_009,ADV006,PRDT_042,5,0,2026-06-01 19:06:00
EVT_013082,CUST_02425,CMP_026,ADV013,PRDT_063,9,0,2026-06-01 19:09:00
EVT_038551,CUST_01455,CMP_034,ADV007,PRDT_079,8,0,2026-06-01 19:09:00
EVT_031513,CUST_02328,CMP_049,ADV011,PRDT_178,2,0,2026-06-01 19:10:00
EVT_033693,CUST_00518,CMP_034,ADV007,PRDT_109,10,0,2026-06-01 19:10:00
EVT_044641,CUST_03815,CMP_001,ADV017,PRDT_008,8,0,2026-06-01 19:12:00
EVT_037118,CUST_04728,CMP_027,ADV013,PRDT_124,7,0,2026-06-01 19:15:00
EVT_022246,CUST_04068,CMP_008,ADV016,PRDT_184,10,0,2026-06-01 19:15:00
EVT_012903,CUST_01498,CMP_009,ADV006,PRDT_003,3,1,2026-06-01 19:15:00
EVT_029771,CUST_02805,CMP_028,ADV004,PRDT_187,3,0,2026-06-01 19:16:00
EVT_047527,CUST_03341,CMP_038,ADV012,PRDT_168,1,0,2026-06-01 19:16:00
EVT_009056,CUST_01683,CMP_026,ADV013,PRDT_115,2,0,2026-06-01 19:21:00
EVT_049965,CUST_03438,CMP_013,ADV006,PRDT_177,2,0,2026-06-01 19:23:00
EVT_007801,CUST_00358,CMP_009,ADV006,PRDT_138,6,0,2026-06-01 19:25:00
EVT_037567,CUST_03080,CMP_039,ADV001,PRDT_093,6,0,2026-06-01 19:25:00
EVT_023110,CUST_00504,CMP_045,ADV015,PRDT_116,8,0,2026-06-01 19:29:00
EVT_041551,CUST_04134,CMP_029,ADV001,PRDT_064,9,0,2026-06-01 19:29:00
EVT_034933,CUST_04354,CMP_024,ADV001,PRDT_067,7,0,2026-06-01 19:30:00
EVT_018815,CUST_02956,CMP_005,ADV009,PRDT_194,5,0,2026-06-01 19:33:00
EVT_012382,CUST_02410,CMP_034,ADV007,PRDT_114,4,0,2026-06-01 19:38:00
EVT_038658,CUST_03124,CMP_009,ADV006,PRDT_138,6,0,2026-06-01 19:40:00
EVT_006390,CUST_03654,CMP_031,ADV008,PRDT_055,2,0,2026-06-01 19:44:00
EVT_044579,CUST_01985,CMP_048,ADV002,PRDT_162,4,0,2026-06-01 19:49:00
EVT_040153,CUST_02689,CMP_008,ADV016,PRDT_051,5,0,2026-06-01 19:50:00
EVT_017089,CUST_00706,CMP_004,ADV002,PRDT_027,3,0,2026-06-01 19:50:00
EVT_015390,CUST_04180,CMP_023,ADV014,PRDT_101,4,0,2026-06-01 19:52:00
EVT_004076,CUST_04722,CMP_035,ADV002,PRDT_162,10,0,2026-06-01 19:56:00
EVT_000621,CUST_02893,CMP_003,ADV001,PRDT_195,6,0,2026-06-01 19:58:00
EVT_008418,CUST_00956,CMP_044,ADV015,PRDT_052,2,0,2026-06-01 20:00:00
EVT_033750,CUST_04749,CMP_042,ADV017,PRDT_156,9,0,2026-06-01 20:01:00
EVT_010406,CUST_04678,CMP_006,ADV003,PRDT_155,6,0,2026-06-01 20:01:00
EVT_047154,CUST_03261,CMP_049,ADV011,PRDT_129,9,0,2026-06-01 20:02:00
EVT_024210,CUST_00741,CMP_020,ADV017,PRDT_036,9,0,2026-06-01 20:03:00
EVT_026547,CUST_04889,CMP_035,ADV002,PRDT_122,7,0,2026-06-01 20:04:00
EVT_020751,CUST_02381,CMP_005,ADV009,PRDT_147,7,0,2026-06-01 20:05:00
EVT_010168,CUST_03212,CMP_012,ADV005,PRDT_157,4,0,2026-06-01 20:06:00
EVT_034146,CUST_04825,CMP_026,ADV013,PRDT_057,8,0,2026-06-01 20:09:00
EVT_039927,CUST_02462,CMP_050,ADV019,PRDT_188,5,0,2026-06-01 20:10:00
EVT_019407,CUST_04691,CMP_005,ADV009,PRDT_020,3,0,2026-06-01 20:11:00
EVT_013355,CUST_02040,CMP_027,ADV013,PRDT_057,3,0,2026-06-01 20:21:00
EVT_021632,CUST_04560,CMP_036,ADV003,PRDT_136,4,0,2026-06-01 20:22:00
EVT_010857,CUST_04016,CMP_040,ADV012,PRDT_014,4,0,2026-06-01 20:25:00
EVT_047177,CUST_03594,CMP_007,ADV001,PRDT_131,7,0,2026-06-01 20:25:00
EVT_049462,CUST_03669,CMP_008,ADV016,PRDT_179,1,0,2026-06-01 20:26:00
EVT_013492,CUST_02060,CMP_041,ADV005,PRDT_163,6,0,2026-06-01 20:29:00
EVT_035107,CUST_03692,CMP_024,ADV001,PRDT_005,10,0,2026-06-01 20:29:00
EVT_048756,CUST_04470,CMP_047,ADV014,PRDT_097,6,0,2026-06-01 20:35:00
EVT_029841,CUST_03724,CMP_013,ADV006,PRDT_042,10,0,2026-06-01 20:35:00
EVT_030642,CUST_01105,CMP_012,ADV005,PRDT_077,4,0,2026-06-01 20:39:00
EVT_012789,CUST_04392,CMP_021,ADV014,PRDT_097,10,0,2026-06-01 20:41:00
EVT_005439,CUST_04574,CMP_040,ADV012,PRDT_068,3,1,2026-06-01 20:44:00
EVT_013124,CUST_01769,CMP_049,ADV011,PRDT_070,3,0,2026-06-01 20:50:00
EVT_046333,CUST_02952,CMP_009,ADV006,PRDT_173,6,0,2026-06-01 20:51:00
EVT_016410,CUST_02581,CMP_035,ADV002,PRDT_041,2,0,2026-06-01 20:54:00
EVT_044873,CUST_04850,CMP_006,ADV003,PRDT_155,5,0,2026-06-01 20:55:00
EVT_008981,CUST_02360,CMP_025,ADV019,PRDT_121,5,1,2026-06-01 20:55:00
EVT_021902,CUST_03175,CMP_033,ADV008,PRDT_083,6,0,2026-06-01 20:55:00
EVT_046857,CUST_01450,CMP_036,ADV003,PRDT_089,1,0,2026-06-01 20:59:00
EVT_028757,CUST_04639,CMP_012,ADV005,PRDT_095,8,0,2026-06-01 21:02:00
EVT_014450,CUST_03329,CMP_045,ADV015,PRDT_059,2,0,2026-06-01 21:16:00
EVT_033730,CUST_04152,CMP_035,ADV002,PRDT_004,9,0,2026-06-01 21:24:00
EVT_030685,CUST_02122,CMP_048,ADV002,PRDT_154,5,0,2026-06-01 21:27:00
EVT_041916,CUST_04752,CMP_007,ADV001,PRDT_200,5,0,2026-06-01 21:27:00
EVT_014408,CUST_04937,CMP_050,ADV019,PRDT_108,1,0,2026-06-01 21:28:00
EVT_033753,CUST_01780,CMP_033,ADV008,PRDT_083,4,0,2026-06-01 21:29:00
EVT_029541,CUST_02117,CMP_020,ADV017,PRDT_159,1,1,2026-06-01 21:32:00
EVT_035759,CUST_04081,CMP_016,ADV005,PRDT_077,6,0,2026-06-01 21:33:00
EVT_036526,CUST_02231,CMP_020,ADV017,PRDT_172,10,0,2026-06-01 21:34:00
EVT_044624,CUST_02082,CMP_018,ADV010,PRDT_009,10,0,2026-06-01 21:46:00
EVT_016123,CUST_00523,CMP_048,ADV002,PRDT_047,5,0,2026-06-01 21:50:00
EVT_003194,CUST_02628,CMP_027,ADV013,PRDT_134,9,0,2026-06-01 21:51:00
EVT_012158,CUST_02132,CMP_019,ADV019,PRDT_018,2,0,2026-06-01 22:01:00
EVT_027060,CUST_04894,CMP_020,ADV017,PRDT_008,6,0,2026-06-01 22:01:00
EVT_034116,CUST_00748,CMP_041,ADV005,PRDT_100,5,0,2026-06-01 22:02:00
EVT_029031,CUST_03866,CMP_015,ADV005,PRDT_088,7,0,2026-06-01 22:03:00
EVT_002848,CUST_01008,CMP_006,ADV003,PRDT_094,9,0,2026-06-01 22:04:00
EVT_019035,CUST_04400,CMP_003,ADV001,PRDT_165,10,0,2026-06-01 22:05:00
EVT_009009,CUST_00232,CMP_037,ADV018,PRDT_025,2,0,2026-06-01 22:06:00
EVT_033003,CUST_01700,CMP_041,ADV005,PRDT_141,5,0,2026-06-01 22:06:00
EVT_002533,CUST_04465,CMP_034,ADV007,PRDT_019,10,0,2026-06-01 22:06:00
EVT_002115,CUST_01369,CMP_047,ADV014,PRDT_097,5,0,2026-06-01 22:08:00
EVT_022445,CUST_02693,CMP_039,ADV001,PRDT_165,1,0,2026-06-01 22:08:00
EVT_032593,CUST_04135,CMP_042,ADV017,PRDT_158,3,0,2026-06-01 22:11:00
EVT_036442,CUST_00628,CMP_005,ADV009,PRDT_147,2,0,2026-06-01 22:15:00
EVT_047670,CUST_02762,CMP_024,ADV001,PRDT_064,5,0,2026-06-01 22:19:00
EVT_038936,CUST_00385,CMP_021,ADV014,PRDT_050,9,0,2026-06-01 22:22:00
EVT_041505,CUST_01414,CMP_042,ADV017,PRDT_110,6,0,2026-06-01 22:22:00
EVT_021952,CUST_00752,CMP_048,ADV002,PRDT_085,6,1,2026-06-01 22:22:00
EVT_033169,CUST_00953,CMP_032,ADV002,PRDT_161,1,0,2026-06-01 22:22:00
EVT_039309,CUST_04718,CMP_034,ADV007,PRDT_079,7,0,2026-06-01 22:24:00
EVT_001011,CUST_02202,CMP_020,ADV017,PRDT_156,3,0,2026-06-01 22:25:00
EVT_034492,CUST_04291,CMP_022,ADV009,PRDT_135,9,0,2026-06-01 22:28:00
EVT_012861,CUST_03380,CMP_038,ADV012,PRDT_006,10,0,2026-06-01 22:32:00
EVT_006637,CUST_01074,CMP_003,ADV001,PRDT_099,3,0,2026-06-01 22:32:00
EVT_024713,CUST_00976,CMP_022,ADV009,PRDT_194,8,0,2026-06-01 22:34:00
EVT_003870,CUST_04605,CMP_015,ADV005,PRDT_157,6,0,2026-06-01 22:39:00
EVT_015102,CUST_02206,CMP_039,ADV001,PRDT_181,6,0,2026-06-01 22:40:00
EVT_042711,CUST_02352,CMP_046,ADV005,PRDT_077,6,0,2026-06-01 22:43:00
EVT_027353,CUST_00493,CMP_027,ADV013,PRDT_057,2,0,2026-06-01 22:47:00
EVT_002229,CUST_01879,CMP_007,ADV001,PRDT_076,6,0,2026-06-01 22:48:00
EVT_037863,CUST_03763,CMP_024,ADV001,PRDT_164,9,0,2026-06-01 22:57:00
EVT_044358,CUST_02086,CMP_016,ADV005,PRDT_100,3,0,2026-06-01 23:05:00
EVT_018400,CUST_03475,CMP_013,ADV006,PRDT_138,8,0,2026-06-01 23:06:00
EVT_045334,CUST_00847,CMP_004,ADV002,PRDT_004,3,0,2026-06-01 23:06:00
EVT_049066,CUST_01391,CMP_034,ADV007,PRDT_079,9,0,2026-06-01 23:08:00
EVT_047765,CUST_04733,CMP_018,ADV010,PRDT_043,3,0,2026-06-01 23:16:00
EVT_019909,CUST_00196,CMP_042,ADV017,PRDT_160,8,0,2026-06-01 23:20:00
EVT_030871,CUST_00492,CMP_002,ADV013,PRDT_060,5,0,2026-06-01 23:20:00
EVT_023771,CUST_02775,CMP_024,ADV001,PRDT_132,3,0,2026-06-01 23:25:00
EVT_009658,CUST_01242,CMP_001,ADV017,PRDT_036,5,0,2026-06-01 23:26:00
EVT_021445,CUST_02935,CMP_006,ADV003,PRDT_074,1,0,2026-06-01 23:26:00
EVT_028673,CUST_00626,CMP_018,ADV010,PRDT_078,9,0,2026-06-01 23:27:00
EVT_004179,CUST_04369,CMP_030,ADV017,PRDT_036,2,0,2026-06-01 23:31:00
EVT_002671,CUST_02631,CMP_003,ADV001,PRDT_067,9,0,2026-06-01 23:32:00
EVT_010883,CUST_04008,CMP_024,ADV001,PRDT_131,4,0,2026-06-01 23:41:00
EVT_046697,CUST_02539,CMP_010,ADV017,PRDT_150,8,0,2026-06-01 23:42:00
EVT_039787,CUST_04650,CMP_047,ADV014,PRDT_024,10,0,2026-06-01 23:44:00
EVT_022617,CUST_03236,CMP_022,ADV009,PRDT_147,10,0,2026-06-01 23:46:00
